Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos sintang 78600,fitri rizky,hari minggu buka nggk,5,2019-08-11
kantor pos sintang 78600,nurma sita,kantor pos. hebat👍 …,5,2021-08-11
kantor pos sintang 78600,ilham maulana,kantor pos cabang sintang,5,2017-08-11
kantor pos sintang 78600,sudi sudiyahya,luar biasa,5,2019-08-11
kantor pos sintang 78600,randi winanda,kantor pos sintang oke.,5,2021-08-11
kantor pos sintang 78600,abdu somad,istimewa 👍 …,4,2020-08-11
kantor pos sintang 78600,anton hehe,hehe,5,2019-08-11
kantor pos sintang 78600,riyani cha,keunggulan layanan...,5,2021-08-11
kantor pos cabang tarakan,daffa mahendra,"kantor pos pamusian tarakan, lokasinya strategis di pinggir jalan utama. area parkirnya juga cukup luas, pelayanannya memuaskan. staff counternya ramah ramah, serta disini jg ada gerai kopi dari northman, dan ada atm centre (bni bsi mandiri). selain itu juga ada beberapa penjual makanan disini.",5,2025-03-11
kantor pos cabang tarakan,viera putry,pelayanan buruk..saya dtg bermaksud mw bertanya perihal bantuan tapi saya dtg malah diarhkan keloket...saya keloket yg atas nma indah saya bertanya perihal bantuan malah disruh keujung tnpa diarahkan kmna...dengan muka yg nda ramah dan nda senyum...kelihatan jutek sekali...,1,2025-08-04
kantor pos cabang tarakan,rani ramadany,"surat udah dari bulan lalu gada konfirmasi main retur aja udah tau surat dari pengadilan berarti penting bisanya lah main retur aja tanpa konfirmasi kalau emng gamau di anter telfon aja biar saya dtg sendiri ini ngerugiin kita jadi nya sidang di undur krna surat belum nyampe ke saya hadeh. untuk org kantor udah bagus sopan baik,untuk kurir nya jangan malas buat cht kalau gatau tanya jangan asal retur.",1,2025-03-11
kantor pos cabang tarakan,hanif surya nugraha,"terbaek, pelayanan sat set. semoga terus ditingkatkan",5,2025-07-28
kantor pos cabang tarakan,rahman rasyad,pelayanannya bagus serta pengirim untuk surat surat penting juga cepat,5,2025-05-11
kantor pos cabang tarakan,budi kali,"di hari senin pagi pertama kali kesini lagi sejak 3 atau 4 tahun lalu . -dulu begitu ramai yg antri kalau hari senin sekarang agak sepi.
-satpam tidak ada jadi agak bngung. harus antri atau tidak.trnyata tidak antri langsung maju saja ke loket.
-dulu bli materai ,beda petugas/meja.skarang jadi 1 loket. katanya tidak ada cs .
-suasana masih sama seperti dulu .
-bersih.",5,2023-08-11
kantor pos cabang tarakan,anii mariisa,"percuma melayani pengiriman barang , kata nya paket kilat paling lama 4 hari, udah 4 hari lebih belum juga datang, saya sangat kecewa dengan pelayanan ini, kita udah nunggu lama lama, kalau gk bisa 4 hari bilang aja jangan menipu, bilang aja 10 hari, saya harap kantor pos cepat memperbaiki kesalahan ini. maaf saya lancang karna ini yang saya rasakan dimana ngantri lama lama pas di tanya paling lambat 4hari tapi apa barang saya sudah lebih dari 2minggu sampai sekarang gada informasi soal barang saya dan bahkan saya chat di ig kirim resi barang saja hanya dia liat tadi katanya mau di lacak barang tapi sampe sekarang tidak ada info sama sekali  ,",2,2023-08-11
kantor pos cabang tarakan,yrahman,"kantor pos yang terletak di kampung baru lebih tepatnya di samping gereja katolik paroki st. maria imakulata, sangat strategis tempatnya karena berada di tengah kota.

untuk pelayanan sangat baik dan cepat tapi untuk fasilitas seperti kipas yang tidak dinyalakan menjadikan ruangan sedikit panas.

semoga pos indonesia tetap bisa bertahan di era digitalisasi yang sangat ketat persaingannya.",4,2023-08-11
kantor pos cabang tarakan,sagab cahya,paket lama gak datang²,1,2025-06-11
kantor pos cabang tarakan,erni yudhartik,"saya kasi bintang 5, karena saya bayar biling pembuatan pasport tidak pakai lama, dah dapat nores nya, gak pakai antri kayak di bank, gercep juga petugasnya, padahal baru pertama kali ke kantor pos ini, ruang luas sih, apa karena gak banyak orang yaaa, gk sempat foto juga tuh😁😁 …",5,2023-08-11
kantor pos cabang tarakan,hamid amren,"kantor pelayanan pengiriman surat/paket ke berbagai tujuan dalam dan luar negeri. saat ini produk layanan jasa pos semakin beragam seperti melayani pembayaran tagihan rekening listrik, air pdam juga berbagai layanan lainnya. di tarakan kantornya terletak di jln sudirman biasa disebut di kampung baru",4,2019-08-11
kantor pos cabang tarakan,idovi,"percuma melayani pengiriman barang , kata nya paket kilat paling lama 4 hari, udah 4 hari lebih belum juga datang, saya sangat sangat kecewa dengan pelayanan ini, kita udah nonggu lama, kalau gk bisa 4 hari bilang aja jangan menipu, bilang aja 10 hari, saya harap kantor pos cepat memperbaiki kesalahan ini, kalau tidak orang orang tidak percaya lagi.
mohon maaf atas kelancangan saya, saya hanya berikan pertanyaan, gk sesuai waktu",1,2020-08-11
kantor pos cabang tarakan,indra rahman mba. cfp.,"ruang antri nya lega, sdh ada sistem antrian.",4,2017-08-11
kantor pos cabang tarakan,indra fajar,pelayanannya ramah. tempat parkirnya luas. bisa kirim barang di dalam kardus. bisa bayar secara non tunai. tempatnya bersih dan ruang tunggunya luas.,5,2023-08-11
kantor pos cabang tarakan,dessy nuvianty,good service. cuman pas dateng agak bingung ya (karna gak ada security) jdi gak paham kl nomer antrian hrs (kita) pencet sendiri,5,2023-08-11
kantor pos cabang tarakan,chris ne,"mba kiriman atas nama risne kantu sudah sampai dri kemarin, bisa diantar hari ini soalnya sudah 1 minggu lebih. katanya ndak lewat 1 minggu, itu isinya makanan.",3,2022-08-11
kantor pos cabang tarakan,imam firmansyah,front office sdh bagus mlayani. namun ada beberapa staff gudang yg mnurut saya masih kurang untuk bekerja diplayanan jasa. melayani dengan nada yg tinggi dan acuh tak acuh,2,2020-08-11
kantor pos cabang tarakan,arpanpc,paket saya kenapa belum ada keterangan pemberitahuan nya terakhir tgl 5 masih ditrakan..gimana sih,1,2023-08-11
kantor pos cabang tarakan,revian 03,"tempat nya nyaman tidak panas dan tidak dingin.
ada sistem nmor antrian juga, tempat luas",5,2023-08-11
kantor pos cabang tarakan,muhammad rio a,"pelayanan kurang sopan, tidak ramah",2,2024-11-11
kantor pos cabang tarakan,daddi 92,"paketan saya sudah 4 hari belum bergeser juga ketempat tujuan
kapan sampainya barang pesanan kami",1,2021-08-11
kantor pos cabang tarakan,amini zamzam,lumayan lah... semoga selalu jd yg terbaik untuk segala pelayanan.,4,2017-08-11
kantor pos cabang tarakan,guruh dwi saputro,pos semakin inovatif.... semakin kompetitif....  bravo... maju terus pos indonesia,5,2017-08-11
kantor pos cabang tarakan,marzuki matli,pelayanan lumayan...pengiriman agak cepat,4,2017-08-11
kantor pos cabang tarakan,zidan_ 210,ini saya ngga tau kode pos . gimana caranyaya,4,2021-08-11
kantor pos cabang tarakan,maminya abi,pketan sya udah 4 hri blm dteng,2,2020-08-11
kantor pos cabang tarakan,jek sen,paket saya ko belum di antar yh.,1,2020-08-11
kantor pos cabang tarakan,dewi risma,masih buka kah kantor pos nya .,1,2021-08-11
kantor pos cabang tarakan,fitra rachmad,buka lebih lama sampai malam,5,2022-08-11
kantor pos cabang tarakan,dandi ritwan,kode poss x tolongg kasi tw,5,2019-08-11
kantor pos cabang tarakan,ujang samsul bahri,"layanannya ramah, mudah dijangkau",5,2018-08-11
kantor pos cabang tarakan,deni sufrianto,pos juara,5,2017-08-11
kantor pos cabang tarakan,anton hamdi,pelayanan ramah,5,2021-08-11
kantor pos cabang tarakan,goklas tambun,lumayan lah,4,2021-08-11
kantor pos cabang tarakan,anam sahrul,paketan lambat,1,2020-08-11
kantor pos cabang tarakan,abdul malik,pos juara,5,2018-08-11
kantor pos cabang tarakan,maryufi christiadi,mantap betul,5,2021-08-11
kantor pos cabang tarakan,ronly roiska,lumayan,4,2017-08-11
kantor pos cabang tarakan,chie,"sepertinya, anda tidak bisa mengirim surat darat dari sini. anda bisa mengirimnya dari balikpapan.
saya menerima kiriman uang internasional western union saya di sini.
anda bisa menerimanya di hari sabtu, tetapi sebaiknya dilakukan di pagi hari untuk berjaga-jaga. beberapa karyawan ramah, yang lain tidak menyenangkan.
sebaiknya tinggalkan saja di sini. tinggalkan saja di sini.",3,2019-08-11
kantor pos cabang tarakan,arman gr,oke,5,2022-08-11
kantor pos cabang tarakan,dwi andika,bagus,5,2019-08-11
kantor pos cabang tarakan,oktalia nurul (oktalialialia),besar,5,2018-08-11
kantor pos cabang tarakan,bukan joko,duplikat,1,2018-08-11
kantor pos cabang tarakan,doni chella,oke,5,2020-08-11
kantorpos cabang singkawang,desti ratna putri wijayani,"repot yaaa ngambil kiriman di pos, kemarin bisa di wakilkan dengan ktp sekarang pake surat kuasa, peraturan kok bisa berubah2, harusnya kalo dari awal butuh surat kuasa yaa dr awal dong konsisten👍🏻 …",1,2024-08-11
kantorpos cabang singkawang,forid morison,"jangan sampai terjebak melakukan pengiriman barang lewat pos, sebaiknya langsung lewat jasa pengiriman swasta. barang kemungkinan akan nyasar dan bolak balik. saya pernah kirim dokumen dari yogyakarta, resi sudah di sedau, balik lagi ke yogyakarta habis 2 bulan. itu hanya 1x, saya mengalami 2x dan kapok.
kantor pos hanya hebat untuk pelayanan pembayaran dsb tapi sekarang pdam juga lebih mudah bayar di kantor jadi, good bye kantor pos singkawang.",3,2021-08-11
kantorpos cabang singkawang,harsianto,"perubahan paradigma telah terjadi di perusahaan plat merah ini pada beberapa tahun terakhir. bukan sekedar menerima dan mengirim barang, benda pos dll saja, tetapi ini adalah bumn yang bergerak dibidang jasa kurir terbesar sehingga pelayanan (service) menjadi pilar utama. kecepatan, keramahan petugas, kenyamanan dan keamanan diutamakan dan telah dirasakan oleh masyarakat pengguna jasa kantor pos indonesia. lokasi dan lahan parkirnya relatif sempit.",3,2017-08-11
kantorpos cabang singkawang,sukarno 70,"kantor bersih, indah, pelayanan yang cepat dan pegawai profesional., saya merasa puas. karena tidak pakai antri . dan mudah  dikunjungi.",4,2022-08-11
kantorpos cabang singkawang,yosia wibowo,pelayanannya mantap... baru tahu ternyata kantor pos sekarang bisa kirim mobil ke seluruh indonesia cui....,5,2018-08-11
kantorpos cabang singkawang,lyan,antrian panjang. jumlah pelayanan terbatas. ramah dan sopan.,3,2018-08-11
kantorpos cabang singkawang,de_nfrost zhang,udah sering pake dan ga pernah telat nyampe,5,2019-08-11
kantorpos cabang singkawang,nurani channel,pencairan blt sekarang lama,1,2023-08-11
kantorpos cabang singkawang,daniel kukuh,"pelayanan oke sip, mantap 👍 …",5,2023-08-11
kantorpos cabang singkawang,owl sniper,“untuk anda kami ada”,5,2023-08-11
kantorpos cabang singkawang,kumbankuning,📫 …,5,2016-08-11
kantorpos cabang singkawang,agra taxi,kesuksesan,5,2019-08-11
kantorpos cabang singkawang,meliana mell,bagus,3,2017-08-11
kantor pos ketapang,next travel mate,"kantor utama kantor pos di kabupaten ketapang.
biasanya kesini untuk beli materai.
pelayanan sih tergantung ramai atau tidak pengunjung pada saat kita datang. untuk petugasnya saat saya kesana ada dua orang yang berada di loket.
saat ini kantor pos bukan hanya melayani pengiriman barang, penjualan materai, penjualan perangko, akan tetapi saat ini di kantor pos kota juga bisa membayar berbagai macam tagihan seperti tagihan  listrik,bpjs,asuransi,btn, paspor, dan lain sebagainya.",4,2024-08-11
kantor pos ketapang,san silk34,"sering ke ktr pos,tp bukan buat kirim brg.
biasanya buat byr bpjs atau beli materai.
pelayanan tergantung ramai atau tdk pengunjung hr tsb,tp overall ikutin antrian jg ga berasa. ada 3org biasanya yg layani.
ktr pos cukup mengikuti perkembangan jaman,sekalipun org skg jarang pakai perangko buat kirim brg,tp skg di ktr pos bs buat byr apa aja,td tagihan listrik,bpjs,asuransi,btn dll
maju terus pak pos",4,2021-08-11
kantor pos ketapang,pixel bag,"membantu distribusi bansos itu mulia ya pak saya pun senang jika menjadi bagian dari kebaikan, namun jika pekerjaan utama di lalaikan atau di kesampingkan itu seperti sodakoh tapi tidak sholat, kiriman saya yg sudah sampai dari tanggal 29 november tidak disetorkan sampai tanggal 1 desember karena alasan bagi2 bansos... saya bukan pengusaha besar saya sekedar umkm yg ingin mengembangkan usaha saya jadi tolong utamakan yg menjadi kerjaan wajib anda... saya stop kirim pakai pos kalau masih alasan bansos bansos & bansos....",1,2023-08-11
kantor pos ketapang,caca s.,aneh kadang antri pakai kertas antri kadang nggak usah. terus suka nggak sinkron sama aplikasi jual beli yg menurut sistem aplikasi bisa kirim sehari sampai ke jabodetabek tapi pas ke loketnya nggak bisa bikin bingung. kadang lebih murah dari ekspedisi lain tapi lama kadang malah lebih mahal tapi tetep lama 😁😁. kadang kiriman dari luar negeri kena bea cukai kadang enggak padahal nilainya sama nggak sampai 5$. jadi serba kadang-kadang tergantung keberuntungan anda sepertinya 🤣🤣,3,2019-08-11
kantor pos ketapang,mamat hendrasuanto (mamat),"bang saya mamat , dari desa kuala tolak mhu, mau nanya bang kenapa surat dari google adsense yang berisi (pin) belom di antar ke rumah saye, 🤔🤔
kan di situ udah jelas alamat rumah saye bang, tolong lah bang yee kalau bise minta antar kan segera ke rumah saye bang ye. 🙏🙏🙏 …",5,2023-08-11
kantor pos ketapang,ronggrongg snow16,"kantor pos memang paling hebat klo buat customer nya menunggu tampa kejelasan, masih indonesia loh kalah sm barang dr luar negri yang bisa nyampe dlm 1 minggu,ini ngirim barang lebih dr 2 minggu, dan klo gk di tanya benar2 gk ada konfirmasi, alasan nya di luar batas antarlah, harus pke speedboat lah, tau gtu jangan di terima barang nya klo sekiranya belum mampu mengirim keluar pulau,,",1,2021-08-11
kantor pos ketapang,vincentius bondhan,"jadikan pilihan terakhir jasa pengirimanmu! kalau mau iseng2 kirim ke ketapang, bolehlah pakai ini. kalau barang penting, pakailah yang lain. dikomplain kantor pos asal pengiriman dan tujuan pengiriman, dijawab dengan versi berbeda. maaf, ya kantor pos, saya cuma mau bantu mereka yang terburu2, tapi masih sempat browsing.",1,2019-08-11
kantor pos ketapang,hobi mancing,"udah satu bulan lebih pin adsense saya belum sampai
tolong kalau sudah ada jangan di tumpuk segera kirim",1,2023-08-11
kantor pos ketapang,eky,kantor pos pemalas. selalu gagal antar alasanya rumah ga ada orang atau ga ketemu alamat. padahal alamat di jalan besar dan ttoko bangunan yg selalu ada orang. ini kan intinya biar di ambil sendiri k kantor,1,2019-08-11
kantor pos ketapang,maulana muhtadi,bagus pelayanan oke.. saran saja terkadang sangat ramai jadi kalau ada keperluan sebaiknya lebih awal saja,5,2022-08-11
kantor pos ketapang,yohanes denggol,"pelayanannya tertib dg no antri dan cepat ..,...",5,2024-08-11
kantor pos ketapang,hengky chap cunng,"barang saya sudah nyampai di kantor antaran ketapang. di teruskan ke kantor antaran marau....
udah 5 hari, kok blom nyampai2 barang nya.? ( ???? )",1,2022-08-11
kantor pos ketapang,rodhiyant rodhy,maaf pak mau tanya paket yg dikirim kesaya kok belom nyampe ya ... padahal sudah 2 minggu lebih...,4,2018-08-11
kantor pos ketapang,rikardi,pengiriman paket selalu telat/tidak sesuai prediksi. katanya 2-4 hari malah lewat jauh dari prediksi,1,2019-08-11
kantor pos ketapang,jeky martono,yang buat jam kerjanya ini...asal2an. klo org dari daerah hulu datang hari sabtu dan minggu kan sia2.,2,2018-08-11
kantor pos ketapang,muhammad bayu ridho,kirim kilat klo ke ketapang sama ky kirim biasa sudah 8hari blm sampai,1,2021-08-11
kantor pos ketapang,theo rey,kok barangnya lama banget sampainya udah satu minggu loh :(,1,2019-08-11
kantor pos ketapang,raidah azis falhum,paket udah nyampe ketapang dari tgl 3 tapi sampe sekarang blom sampe ketangan saya. lamaa !!!,2,2018-08-11
kantor pos ketapang,aprillia marpaung,"kmrn sy cek paket sy ud smpe ktpg,tp sy kok blm dihubungi y",3,2018-08-11
kantor pos ketapang,gracela aprianata heng,ada layanan western union gak?terus limit uangnya itu brp?langsung sampai kah?,3,2020-08-11
kantor pos ketapang,pangki sukiyanto,kok barang saya udah 11 hari belum sampai juga,1,2019-08-11
kantor pos ketapang,djimi tahir,lumayan.. khusus pelayanan dapat ditingkatkan lagi dari segi waktu...,3,2019-08-11
kantor pos ketapang,milano temmy,"bagus,semoga kedepan nya tempat² di ketapang sudah masuk dalam google map semua.",5,2021-08-11
kantor pos ketapang,heni sulastri,lammaaaaaaaa... udah lebih seminggu masih gak d airupas... apehal!!!!!!,1,2019-08-11
kantor pos ketapang,inggar bahari,paket saya sudah 3 hari tidak dikirim,1,2020-08-11
kantor pos ketapang,nanda david tiopan,nomor telpon ket : nomor yang anda tuju belum lengkap,1,2019-08-11
kantor pos ketapang,komar vhalegar,bersih nyaman,5,2023-08-11
kantor pos ketapang,enggar pratiwi,sangat membantu saya...tanpa ribet...😊😊😊 …,5,2020-08-11
kantor pos ketapang,abyasa susanto,pelayanan prima perlu ditingkatkan,2,2021-08-11
kantor pos ketapang,zarriel ch,paket ku dak sampai²,3,2019-08-11
kantor pos ketapang,joko samudra,kapan anda kesana pak,5,2024-08-11
kantor pos ketapang,asep kayana,semakin baik lah,5,2019-08-11
kantor pos ketapang,ambar arum,tetap jaya diudara,5,2022-08-11
kantor pos ketapang,mr ridvan,pelayanannya bagus,5,2019-08-11
kantor pos ketapang,rahma apriana,pelayanan cepat dan ramah,4,2020-08-11
kantor pos ketapang,kapten oleng,pengiriman lambat....,1,2020-08-11
kantor pos ketapang,bang durex,pelayanan ramah,4,2021-08-11
kantor pos ketapang,rendra reonardo dwi putra,selalu sibuk,4,2022-08-11
kantor pos ketapang,abdu somad,siip..👍👍👍 …,5,2020-08-11
kantor pos ketapang,panguripan pradana,bersih dan kurang ramah.,3,2021-08-11
kantor pos ketapang,wahyudi akuntansi,sangat cepat,4,2020-08-11
