Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos indonesia makassar,ummu athiyah,kak ada ematerai?,5,2024-09-15
kantor pos indonesia makassar,noer zet,"dah lumayan professional lah pelayanannya, cepat dan tertib",5,2019-08-15
kantor pos indonesia makassar,riris napitupulu,petugasnya ramah,5,2024-08-15
kantor pos indonesia makassar,mutiah humaerah,jaya terus pos indonesia,5,2024-12-15
kantor pos indonesia makassar,faathir muhammad,semua karyawan pada ramah tamah,5,2023-08-15
kantor pos indonesia makassar,juniar eko chrissanto,beli materai 6000 x 15 = 90000,4,2018-08-15
kantor pos indonesia makassar,akusiapamas official,berapa harga perkilo untuk pengiriman ke jepang?,2,2020-08-15
kantor pos indonesia makassar,abdi trifandi putra,loket banyak cuman di pake 1,1,2023-08-15
kantor pos indonesia makassar,fachran fahiran (fachran),"lelet pake banget sumpah, seriusan. gak boong",1,2021-08-15
kantor pos indonesia makassar,andi nurlaela,sdh rapi..dan pelayanan sangat baguss,5,2020-08-15
kantor pos indonesia makassar,angriawan sigit,terima kasih krn buka saat hari libur,5,2021-08-15
kantor pos indonesia makassar,lydia katrien,bisa bayar semua,5,2023-08-15
kantor pos indonesia makassar,hajjadeing sh,pelayanannya mantap,5,2022-08-15
kantor pos indonesia makassar,joe mirnoto,desain kantornya makin kekinian,5,2020-08-15
kantor pos indonesia makassar,silva elsye,"pelayanan cepat
staf ramah",5,2021-08-15
kantor pos indonesia makassar,diego y. e.,pelayanan ok,5,2023-08-15
kantor pos indonesia makassar,muhammad arif,kantor pos terbesar di sulawesi selatan,4,2018-08-15
kantor pos indonesia makassar,wiratama tito,berkali kali ditelpon tidak diangkat. buruk sekali.,1,2020-08-15
kantor pos indonesia makassar,marlin mrn,pelayanan ramah,5,2022-08-15
kantor pos indonesia makassar,lukmanul harun,agak sedikit lambat,5,2022-08-15
kantor pos indonesia makassar,meyvie indriani,pelayananx bagus,5,2020-08-15
kantor pos indonesia makassar,aldrin andre,baik.,5,2022-08-15
kantor pos indonesia makassar,hasir john,pelayanan anjing,1,2020-08-15
kantor pos indonesia makassar,zul kifli,webnya stuck lelet,1,2019-08-15
kantor pos indonesia makassar,surga neraka,"orngx ramah""..",5,2023-08-15
kantor pos indonesia makassar,putrapan17 video,cepat & aman,5,2018-08-15
kantor pos indonesia makassar,hidayat malik,mantap,5,2022-08-15
kantor pos indonesia makassar,awhin,kantor pos besar makassar,5,2017-08-15
kantor pos indonesia makassar,hunter mimin,bagus,5,2021-08-15
kantor pos indonesia makassar,roy prasetyo,lambat,1,2021-08-15
kantor pos indonesia makassar,edyjofan randi,kantor pos,5,2021-08-15
kantor pos indonesia makassar,alamsyah darwis,baik,5,2022-08-15
kantor pos indonesia makassar,arfandy ipan,mantap,5,2021-08-15
kantor pos indonesia makassar,cinta kahar odjy dinda safana faira,mantap,4,2021-08-15
kantor pos indonesia makassar,indy gaffar,bagus,5,2019-08-15
kantor pos indonesia makassar,wynne wijaya,pelayanan prima.,5,2022-08-15
kantor pos indonesia makassar,john wick,apakah layanan moneygram tersedia di kantor pos anda?,5,2023-08-15
kantor pos indonesia makassar,nhp,"akhirnya, ini pertama kalinya aku melihat kantor pos secara keseluruhan. bagus.",3,2019-08-15
kantor pos indonesia makassar,mikha marthen,salah satu bangunan tua yang masih dilestarikan dan masih berfungsi.,4,2020-08-15
kantor pos indonesia makassar,arifk mks,ada masjid di area kantor,5,2023-08-15
kantor pos indonesia makassar,hamka s pdi m pd,masjidnya sepi.,5,2022-08-15
kantor pos indonesia makassar,alyzza putri,bagus,4,2024-08-15
kantor pos indonesia makassar,sayed sajjad,kantor pos pusat di makassar,5,2021-08-15
kantor pos indonesia makassar,rendy m. suseno,kantor pos terbaik,5,2019-08-15
kantor pos indonesia makassar,akil imam,oke,4,2022-08-15
pos indonesia kcu semarang,creator youtube semarang,"pelayanan beli materai lama poll.
kita udh ikuti sop make karcis sesuai antrian, tapi banyak orang lain yang asal ngeblong dan tidak bawa karcis juga dilayanin. petugasnya tidak profesional klo begitu buat apa ada karcis? petugasnya juga lelet, hadeh. kalo terus begini tidak ada perbaikan kita jadi gak nyaman dengan pos indonesia. thank you.",1,2025-06-15
pos indonesia kcu semarang,zulfa nor af idah,"mau pencairan bsu kata satpam jam 9-7 malem tapi datang jam 6 di tolak instruksi dari meneger ke satpam takut uangnya habis 😁
apa jangan jangan uangnya di ...... …",1,2025-07-15
pos indonesia kcu semarang,intan safitri,"uang jasa kirimnya murah. sayang dapat kurir yang tidak totalitas dalam bekerja. pertama, menyalahkan customer karna meminta cod dengan alasan uang sudah tidak bisa dikirim kalau malam dan jarak kantor pos yang jauh. padahal keinginan cod bukan dari saya melainkan dari pihak pos langsung. saya dituduh melakukan hal yang tidak disukainya padahal bukan karna kehendak saya sendiri. dan tolong diingat, ini termasuk resiko kerja. kedua, memaksa mengangkat telepon dalam keadaan hp saya sedang digunakan untuk zoom meeting. sehingga suara kurir dan dosen saya bertabrakan. padahal saya sudah menjelaskan bahwa keadaan saya sedang tidak bisa mengangkat telfon. lewat chat tidak bisakah? ini adalah pengalaman penggunaan pos pertama saya, dan saya sangat merasa tidak nyaman. mohon diperbaiki lagi kualitas kurir kedepannya. oh apakah saya akan dituduh salah juga karena mengirim ulasan seperti ini?",2,2025-07-15
pos indonesia kcu semarang,anisa pratiwi,"pos semarang bagus,  layanan cepat.  hari minggu buka selalu sama tgl merah,  buka sampai malam jam 9. pas buat yg sibujbkerja dan hanya luang d malan hari buat bayar",5,2025-08-10
pos indonesia kcu semarang,ludfi alvianika,"kesini mau kirim dokumen ke luar kota, pas nanya bisa beli amplop ngga katanya bisa disuruh ke loket 13, ternyata ngga ada orangnya lama bangettttt, akhirnya aku ke security langsung tanya kalo kirim dokumen ke loket mana, diarahkan ambil antrian b, baru ambil antrian langsung dipanggil cepet bgttt, abis itu aku bilang bisa beli amplop ngga, ternyata bisa, langsung deh kirim dokumen pake yg express. untuk tempatnya lumayan luas, tapi panas. ada atmnya juga",4,2024-08-15
pos indonesia kcu semarang,ignatia bellatrix,"kantor pos dengan bangunan kuno tapi masih bagus dan terawat.
tempat parkir sangat luas.
namun sayang untuk pelayanan di loketnya kurang.
teman saya pernah kurang dikasih kembaliannya, alasannya ga banget kayak ada kesengajaan.
untuk satpamnya walaupun ramah tapi kurang informatif.
padahal untuk layanan pengiriman termasuk cepat dan bisa kemana saja.

maaf untuk review jujur saya, semoga dapat menjadi bahan koreksi bagi pihak pos indonesia, terutama di cabang utama semarang.",3,2023-08-15
pos indonesia kcu semarang,elang yudha,"mau minta hak bsu aja di buat susah kesini 3 x jawabanya yang pertama eror , kedua habis uangnya , ke tiga di suruh sini jam 7 bilangnya mulai jam 9",1,2025-07-15
pos indonesia kcu semarang,deby ayu,"kantor pos ini cukup besar. mungkin karena letaknya di area titik 0 km kota semarang. selalu ramai dikunjungi baik untuk keperluan transaksi maupun kirim mengirim.. tapi sayang parkir area kantor pos johar kurang rapi, ditambah banyak pedagang kaki lima yang tidak tertata rapi :)",4,2019-08-15
pos indonesia kcu semarang,ayu dwi wijayanti,"kantor pos besar semarang lebih dikenal dengan kantor pos johar. sebagai seorang postcrosser sangat senang menemukan pojok filateli di kantor pos ini. mbak forta yang jaga saat ini sangat membantu (iya membantu ngabisin duit karena jadi beli prangko banyak banget 😂). koleksi prangko, postcard dan shp yg dijual lumayan lengkap. ada banyak cap juga, sayang pas kesana ga bikin maxi card",5,2020-08-15
pos indonesia kcu semarang,annisa cahyaningtyas,"kantor pos terbesar di semarang dengan lokasi strategis dan pelayanan yang slalu padat. ada juga loket di sebelah kanan yang selalu buka 24jam. dan berkat ikutan bersukaria walking tour, jadi tahu sedikit sejarahnya. trivia, hasil berjalan dalam walking tour, terkuak bahwa ada dua kotak surat dari zaman belanda yang masih bagus dan asli, letanya di taman depan kantor pos besar di sebelah kanan dan kiri pintu utama.",5,2018-08-15
pos indonesia kcu semarang,agsrimega andini,"umm, kalau lokasinya strategis banget. nyaman juga, luas, loketnya pun banyak walau hanya bbrp loket saja yg dipakai. tp jadi unik aja gitu aku sukaa, trus kesan bangunan tua tapi masih beroperasi sampe sekarang dapet banget.

antre nya cukup lama sih, apalagi wktu mau ke cs. utk pelayanannya sendiri aku rasa cukup, tapi bisa ditingkatin lagi yaa🙏",4,2023-08-15
pos indonesia kcu semarang,febrianur ibnu,"aku kemarin urgent banget butuh ngirim berkas.. gak tau lagi mesti ke mana yang cepet.. eh gak nyangka sekarang pos indonesia maju banget cuy.. paketanku cepet banget nyampenya.. jadi ngerasa seneng banget udah berkembang gini..

tempatnya bersih, bersejarah, dan pelayanannya ramah
biasanya di ibukota pada jaim dan sok, eh disini malah nggak

sekarang lagi ada aplikasi barunya juga looo.. kuy manfaatin biar lebih nyaman pakai pos aja kalau butuh 😁👍",4,2022-08-15
pos indonesia kcu semarang,bayu andoro,"kantor besar semarang terletak di jl. pemuda. merupakan titik nol kota semarang. saat ini melayani jasa pembayaran pln, pdam, telpon (indihome), bpjs dan pembayaran pajak.
bagi sebagian orang mungkin ada yang belum tahu bahwa kantor pos semarang buka 24 jam demi melayani kebutuhan masyarakat. kurang lebih ada 18 loket yang siap melayani dengan ramah.",5,2018-08-15
pos indonesia kcu semarang,mama silvia,buruk bgt. saya kirim barang gede kok g di infokan kalo bisa lewat kargo. bisanya sangat membengkak. parah bgt. saya kira kalo kirim barang lewat kantor pos indonesia bisa lebih hemat malah membengkak,1,2025-04-15
pos indonesia kcu semarang,dedotz lemodh,"kapok beli materai disini,karyawan pd males kerja,jm 10 pagi petugas g ada,padahal ad petugas lain yg pd nganggur,mana byk pula yg sudah antri mau beli materai.
magabu perlu ditraining lg petugasnya
mengecewakan!!!!",1,2024-09-15
pos indonesia kcu semarang,wisnu saladin,"hari sabtu 24 mei 2025, yg jaga hanya 1 orang, pelayanan lama, melayani 1 orang aja lama banget.",1,2025-06-15
pos indonesia kcu semarang,mulyo swd,pengambilan bsu tidak ada 5 menit langsung cair.. mantabbb,5,2025-07-25
pos indonesia kcu semarang,zahara elly,"kantor pos terbesar dikota semarang, dengan ciri khas bangunan masih kuno berwarna orange.kantor pos ini semua komplit mulai dari pengiriman barang,bayar online dan filateli prangko juga ada disini.",5,2018-08-15
pos indonesia kcu semarang,juneekaka,"kata security antri di counter 13. mau liat2 ada stock perangko apa aja, disuruh ke tempat lain lupa namanya apa. jauh2 datang dari jakarta, dijelaskan saja engga. bingung. pengalaman yang sangat tidak mengenakkan..",1,2024-08-15
pos indonesia kcu semarang,muhammad roychann,pelayanan cepat. tapi cuman sekadar parkir kendaraan kenapa ada tukang parkir segala yak 😆 …,4,2025-06-15
pos indonesia kcu semarang,tembong sari,barang kali yang tau jualan martabak terang bulan kantor pos dua .,1,2025-05-15
pos indonesia kcu semarang,taufiq nur ihsan,kantor pos pusat di semarang. loketnya banyak. tempat parkirnya luas. tapi dipinggir jalan,5,2018-08-15
pos indonesia kcu semarang,boniken boniken,sdm nya di kantor pos semarang bertele tele kerja tidak bisa cepat antri harus menunggu lama sedangkan sdm nya gak ada antrian diam aja sambil ngobrol sana sini gimana kantor pos nya mau bersaing dan maju sdm nya aja kerjanya kurang gesit dan cepat,1,2023-08-15
pos indonesia kcu semarang,mbah jenggot,"kantor pos besar semarang,yg terletak di 0 km kota semarang.yg merupakan bagian dari sejarah kota semarang sebagai the little nederland.sekaligus menjadi kawasan wisata kota lama semarang.akan lebih indah bila anda berkunjung di senja hari.selamat datang di kota semarang",5,2021-08-15
pos indonesia kcu semarang,tukang maido,"lama bangetttttt proses pengirimannya. saya cek pengiriman mulai pagi jm 9 sampek sore jm 4 masih di tempat yg sama.
ngono kui di tanggani opo ora tooooo😡😡.
itu paket penting banget. padahal aku pakek pengiriman express loo kok kayak gini. wes kapok aku. gk mau pakek jasa pos lagi. lelet",1,2024-12-15
pos indonesia kcu semarang,big bro,"kantor besar dikota semarang.
lokasi terletak di dekat pasar johar, komplek kota lama dan depan kantor pos ada tugu titik nol km kota semarang.
jam operasional sampai dengan jam 7 malam.
pelayanan baik, cepat.
maju terus pt. pos indonesia..!",5,2019-08-15
pos indonesia kcu semarang,virga76,"ini dulunya bangunan tua, bangunan peninggalan belanda & dirubah menjadi kantor pos indonesia",5,2023-08-15
pos indonesia kcu semarang,ananda desi,bangunan sangat bersejarah. berada di kompleks kota lama semarang dengan arsitektur khas belanda menjadikan kantor pos ini tidak hanya untuk mengirim surat tapi juga tempat berfoto untuk mengabadikan keindahan bangunan peninggalan zaman belanda,4,2019-08-15
pos indonesia kcu semarang,ratna wijayanti,"sejauh ini,pelayanan terhadap konsumen memuaskan..sy sering kirim paket utk anak sy, alhamdulillah hari ini kirim,besok sdh sampai.. padahal kata petugas,3-4 hari sampai..eh,ini malah sehari sampai.. alhamdulillah...jam buka jg panjang,dr pagi sampai malam..klo kita butuh kirim paket cepet & murah,pos aja...smoga pelayanan makin baik & makin banyak masyarakat yg terbantu...",5,2023-08-15
pos indonesia kcu semarang,andy setiawan,pelayanan antar barang ke domestik maupun ke internasional terletak di bagian kanan dari gedung kantor pos. sebagai gambaran saya kirim barang ke taiwan dg berat 4kg sekitar 320rb (2 s.d. 3 bln) kalau yg express sktar 1jt (3 s.d. 7 hari),4,2019-08-15
pos indonesia kcu semarang,muh toni,kantor pos yang sangat estetis dgn bangunan tua nya nan sangat terawat sampai sekarang,5,2024-08-15
pos indonesia kcu semarang,astrin,"old building still operation (bangunan lama yang masih berfungsi sampai sekarang).

(eng)
exterior and interior still retain the old design.
site located in the old town area semarang, weeked can be used as a place to tour (photo hunting)

indonesia's oldest post office building in semarang and still functions as the main post office.
the service is friendly and fast.

(indo)
eksterior dan interiornya masih mempertahankan desain lama.
lokasinya terletak di kawasan kota lama semarang, weeked bisa dijadikan tempat berwisata (hunting foto)

bangunan pos indonesia yang paling tua di semarang dan masih difungsikan sebagai kantor pos utama.
pelayanannya ramah dan cepat.",3,2020-08-15
pos indonesia kcu semarang,dining maenuno,"pelayanannya cepat walau antrian banyak. cs dan petugas lainnya ramah ramah, mantep. cm ruangannya kurang nyaman karena agak panas (tanpa ac)",4,2022-08-15
pos indonesia kcu semarang,dayu suwendi,"hari minggu , pncairan bsu lncar dan cepat",5,2025-07-25
pos indonesia kcu semarang,moh masluri,"pelayanan ramah, outlet banyak.
jadi ga ngantri",5,2021-08-15
pos indonesia kcu semarang,dewi k.,pertama kali kesini. sebelum ke loket harus harus print tiket antrian dulu dan menunggu untuk dipanggil. pelayanan overall ok👌 …,5,2020-08-15
pos indonesia kcu semarang,tia isti,"pelayanannya buruk, mas-masnya yang di counter cemberut teruss, jutek, dan enggak informatif tanggal 2 september jam 5 sorean. baru pertama kali ke kantor pos jadi tambah bingung",1,2024-09-15
pos indonesia kcu semarang,oei hok,paket dari luar negeri seharga 250 rb  pajaknya lbh dari 261...blm ongkos dari luar masuk ke indo...coba dikoreksi ada kesalahan apa kok sampai begitu....,1,2024-08-15
pos indonesia kcu semarang,crisk anggono,kantor pos semarang dan di seberangnya adalah titik 0 km semarang. kawasan kota tua yang perlu dilestarikan.,5,2018-08-15
pos indonesia kcu semarang,neni wardana,"parkir bisa di depan kantor pos. pelayanan saat datang langsung dilayani dengan baik. namun pelayanan via telpon tidak tersedia, ada nomer telponnya tapi pas ditelpon hanya masuk voice mail dan tidak diangkat walaupun ditelpon berkali-kali.",4,2024-08-15
pos indonesia kcu semarang,koko si murah hati,bangunan tua yg masih nyentrik dari jamannya sampe sekarang. kita jaga bareng2 biar ttp nyaman tak tergerus oleh jaman,5,2018-08-15
pos indonesia kcu semarang,edi purwant0,kantor pos. perusahaan expedisi murah dan terpercaya,4,2022-08-15
pos indonesia kcu semarang,adinda rizky aulia,"2x beli materai selalu gaada yg jaga. pos indonesia di jl pahlawan semua loket bisa pembelian materai, kenapa yg di jl pemuda dibedakan? kalau dibedakan at least ada yg selalu jaga (saya datang selalu pagi jam 8) dengar interaksi bahwa yg jaga materai sedang apel. kenapa tidak ada yg backup? apa saya harus menunggu apel selesai?😀 …",1,2024-08-15
